budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY14-15,Expense,Public Library,10101,Regular Pay,,26403
FY14-15,Expense,Public Library,10101,Leave Pay,,12723
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,1208
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,0
FY14-15,Expense,Public Library,10101,Employer OASDI,,2388
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,559
FY14-15,Expense,Public Library,10101,Employer Group Health,,5123
FY14-15,Expense,Public Library,10101,Employer Dental Group,,255
FY14-15,Expense,Public Library,10101,Employer Group Life,,113
FY14-15,Expense,Public Library,10101,Employer Pension,,6534
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,136
FY14-15,Expense,Public Library,10101,Other Professional Srvc,,4832
FY14-15,Expense,Public Library,10101,Postage & Delivery Srvc,,5549
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,2821
FY14-15,Expense,Public Library,10101,Regular Pay,,239426
FY14-15,Expense,Public Library,10101,Leave Pay,,27829
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,3135
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,1231
FY14-15,Expense,Public Library,10101,Employer OASDI,,15751
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,3684
FY14-15,Expense,Public Library,10101,Employer Group Health,,46093
FY14-15,Expense,Public Library,10101,Employer Dental Group,,2243
FY14-15,Expense,Public Library,10101,Employer Group Life,,998
FY14-15,Expense,Public Library,10101,Employer Pension,,44662
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,13
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,1227
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,256
FY14-15,Expense,Public Library,10101,Employee Air Travel,,0
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,29
FY14-15,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,0
FY14-15,Expense,Public Library,10101,Registration,,580
FY14-15,Expense,Public Library,10101,Membership Dues,,0
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Educational Supply,,0
FY14-15,Expense,Public Library,10101,Repair & Maint Supply,,25
FY14-15,Expense,Public Library,10101,Work Equipment < $10K,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,911
FY14-15,Expense,Public Library,10101,Regular Pay,,192901
FY14-15,Expense,Public Library,10101,Leave Pay,,18506
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,3080
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,1409
FY14-15,Expense,Public Library,10101,Employer OASDI,,12345
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,2887
FY14-15,Expense,Public Library,10101,Employer Group Health,,42739
FY14-15,Expense,Public Library,10101,Employer Dental Group,,1480
FY14-15,Expense,Public Library,10101,Employer Group Life,,660
FY14-15,Expense,Public Library,10101,Employer Pension,,35997
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,1180
FY14-15,Expense,Public Library,10101,Engineering Service (non-cap,,0
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,179
FY14-15,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,335
FY14-15,Expense,Public Library,10101,Printing/Binding,,0
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Public Library,10101,Small Equipment Supply,,0
FY14-15,Expense,Public Library,10101,Work Equipment < $10K,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,1168
FY14-15,Expense,Public Library,10101,Regular Pay,,207165
FY14-15,Expense,Public Library,10101,Leave Pay,,19749
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,1678
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,1499
FY14-15,Expense,Public Library,10101,Employer OASDI,,13123
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,3069
FY14-15,Expense,Public Library,10101,Employer Group Health,,48475
FY14-15,Expense,Public Library,10101,Employer Dental Group,,2047
FY14-15,Expense,Public Library,10101,Employer Group Life,,901
FY14-15,Expense,Public Library,10101,Employer Pension,,32628
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,1272
FY14-15,Expense,Public Library,10101,Other Professional Srvc,,510
FY14-15,Expense,Public Library,10101,Temporary Service,,954
FY14-15,Expense,Public Library,10101,Internet Services,,0
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Public Library,10101,Employee Air Travel,,0
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,1177
FY14-15,Expense,Public Library,10101,Postage & Delivery Srvc,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,974
FY14-15,Expense,Public Library,10101,Registration,,0
FY14-15,Expense,Public Library,10101,Plumbing/HVAC Maintain Srvc,,0
FY14-15,Expense,Public Library,10101,Other Rpr & Maint Srvc,,1510
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,770
FY14-15,Expense,Public Library,10101,Computer Hardware <$10K,,52695
FY14-15,Expense,Public Library,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Public Library,10101,HHold & Jnitr Supply,,0
FY14-15,Expense,Public Library,10101,Books/Magazines/Periodicals,,1359906
FY14-15,Expense,Public Library,10101,Educational Supply,,0
FY14-15,Expense,Public Library,10101,Repair & Maint Supply,,0
FY14-15,Expense,Public Library,10101,Electronic Parts/Supply,,0
FY14-15,Expense,Public Library,10101,Work Equipment < $10K,,0
FY14-15,Expense,Public Library,10101,Regular Pay,,1050033
FY14-15,Expense,Public Library,10101,Leave Pay,,115383
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,13222
FY14-15,Expense,Public Library,10101,Out of Class Pay,,2163
FY14-15,Expense,Public Library,10101,Shift Differential Pay,,19
FY14-15,Expense,Public Library,10101,Injured on Duty Pay,,7834
FY14-15,Expense,Public Library,10101,Longevity,,18865
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,7275
FY14-15,Expense,Public Library,10101,Employer OASDI,,67976
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,15898
FY14-15,Expense,Public Library,10101,Employer Group Health,,309343
FY14-15,Expense,Public Library,10101,Employer Dental Group,,11681
FY14-15,Expense,Public Library,10101,Employer Group Life,,5586
FY14-15,Expense,Public Library,10101,Employer Pension,,197680
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,132
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,8415
FY14-15,Expense,Public Library,10101,Electric,,562098
FY14-15,Expense,Public Library,10101,Water,,23972
FY14-15,Expense,Public Library,10101,Gas,,9782
FY14-15,Expense,Public Library,10101,Cable Television,,0
FY14-15,Expense,Public Library,10101,District Energy System,,321172
FY14-15,Expense,Public Library,10101,Stormwater,,3823
FY14-15,Expense,Public Library,10101,Landscaping Srvc,,0
FY14-15,Expense,Public Library,10101,Project Management (non-cap),,0
FY14-15,Expense,Public Library,10101,Building Relocation,,0
FY14-15,Expense,Public Library,10101,Security Services,,72780
FY14-15,Expense,Public Library,10101,Refuse Disposal,,36318
FY14-15,Expense,Public Library,10101,Educational Service,,0
FY14-15,Expense,Public Library,10101,Temporary Service,,39799
FY14-15,Expense,Public Library,10101,Laundry Services,,4586
FY14-15,Expense,Public Library,10101,Pest Control Srvc,,6345
FY14-15,Expense,Public Library,10101,Lock & Key Service,,539
FY14-15,Expense,Public Library,10101,Security Monitoring Service,,1140
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,1000
FY14-15,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,463
FY14-15,Expense,Public Library,10101,Postage & Delivery Srvc,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,30
FY14-15,Expense,Public Library,10101,Subscriptions,,0
FY14-15,Expense,Public Library,10101,Building Maintenance Srvc,,64797
FY14-15,Expense,Public Library,10101,Plumbing/HVAC Maintain Srvc,,157340
FY14-15,Expense,Public Library,10101,Electrical Repair Service,,1628
FY14-15,Expense,Public Library,10101,Other Rpr & Maint Srvc,,95362
FY14-15,Expense,Public Library,10101,Radio Shop Charge,,0
FY14-15,Expense,Public Library,10101,Postal Service Charge,,45735
FY14-15,Expense,Public Library,10101,Fleet Management,,91500
FY14-15,Expense,Public Library,10101,Surplus Property,,0
FY14-15,Expense,Public Library,10101,Facilities Maint & Security,,18500
FY14-15,Expense,Public Library,10101,Host & Hostess,,0
FY14-15,Expense,Public Library,10101,Computer Software (non-cap),,0
FY14-15,Expense,Public Library,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Public Library,10101,HHold & Jnitr Supply,,111804
FY14-15,Expense,Public Library,10101,Food & Ice,,0
FY14-15,Expense,Public Library,10101,Drapery/Window Covering,,0
FY14-15,Expense,Public Library,10101,Uniforms/Work Related Items,,10134
FY14-15,Expense,Public Library,10101,Educational Supply,,111
FY14-15,Expense,Public Library,10101,Repair & Maint Supply,,104511
FY14-15,Expense,Public Library,10101,Paint,,235
FY14-15,Expense,Public Library,10101,Paint Supply,,157
FY14-15,Expense,Public Library,10101,Electrical Supply,,0
FY14-15,Expense,Public Library,10101,Safety Supply,,2330
FY14-15,Expense,Public Library,10101,HVAC Supply,,3317
FY14-15,Expense,Public Library,10101,Construction Supply,,569
FY14-15,Expense,Public Library,10101,Stone/Gravel/Sand,,0
FY14-15,Expense,Public Library,10101,Lumber/Wood Products,,0
FY14-15,Expense,Public Library,10101,Signs,,464
FY14-15,Expense,Public Library,10101,Auto Supply,,176
FY14-15,Expense,Public Library,10101,Auto Fuel,,50
FY14-15,Expense,Public Library,10101,Auto Oil/Lubricants,,133
FY14-15,Expense,Public Library,10101,Small Equipment Supply,,2885
FY14-15,Expense,Public Library,10101,Work Equipment < $10K,,22737
FY14-15,Expense,Public Library,10101,Safety Equipment < $10K,,0
FY14-15,Expense,Public Library,10101,Fire/Emergency Equip<$10K,,0
FY14-15,Expense,Public Library,10101,Plants and Landscaping,,13413
FY14-15,Expense,Public Library,10101,Rent Equipment,,1802
FY14-15,Expense,Public Library,10101,Elevator Permit,,2260
FY14-15,Expense,Public Library,10101,Alarm Permits,,950
FY14-15,Expense,Public Library,10101,Regular Pay,,506175
FY14-15,Expense,Public Library,10101,Leave Pay,,43333
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,131
FY14-15,Expense,Public Library,10101,Out of Class Pay,,778
FY14-15,Expense,Public Library,10101,Longevity,,5583
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,3623
FY14-15,Expense,Public Library,10101,Employer OASDI,,31754
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,7426
FY14-15,Expense,Public Library,10101,Employer Group Health,,120619
FY14-15,Expense,Public Library,10101,Employer Dental Group,,5142
FY14-15,Expense,Public Library,10101,Employer Group Life,,2270
FY14-15,Expense,Public Library,10101,Employer Pension,,82117
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,30
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,3258
FY14-15,Expense,Public Library,10101,Collection Agency Fee,,9843
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,380
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,312
FY14-15,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Public Library,10101,Postage & Delivery Srvc,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,2508
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Public Library,10101,Educational Supply,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,807
FY14-15,Expense,Public Library,10101,Regular Pay,,208701
FY14-15,Expense,Public Library,10101,Leave Pay,,6325
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,770
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,1396
FY14-15,Expense,Public Library,10101,Employer OASDI,,11849
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,2771
FY14-15,Expense,Public Library,10101,Employer Group Health,,66598
FY14-15,Expense,Public Library,10101,Employer Dental Group,,2192
FY14-15,Expense,Public Library,10101,Employer Group Life,,949
FY14-15,Expense,Public Library,10101,Employer Pension,,33832
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,108
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,1822
FY14-15,Expense,Public Library,10101,Temporary Service,,0
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,1386
FY14-15,Expense,Public Library,10101,Employee Air Travel,,0
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,98
FY14-15,Expense,Public Library,10101,Printing/Binding,,0
FY14-15,Expense,Public Library,10101,Registration,,200
FY14-15,Expense,Public Library,10101,Host & Hostess,,198
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,347
FY14-15,Expense,Public Library,10101,Regular Pay,,591228
FY14-15,Expense,Public Library,10101,Leave Pay,,56863
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Out of Class Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,7673
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,3506
FY14-15,Expense,Public Library,10101,Employer OASDI,,37758
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,8830
FY14-15,Expense,Public Library,10101,Employer Group Health,,131311
FY14-15,Expense,Public Library,10101,Employer Dental Group,,5300
FY14-15,Expense,Public Library,10101,Employer Group Life,,2268
FY14-15,Expense,Public Library,10101,Employer Pension,,96933
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,9
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,3511
FY14-15,Expense,Public Library,10101,Other Professional Srvc,,119
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,103
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,99
FY14-15,Expense,Public Library,10101,Printing/Binding,,1368
FY14-15,Expense,Public Library,10101,Subscriptions,,9255
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,870
FY14-15,Expense,Public Library,10101,Regular Pay,,0
FY14-15,Expense,Public Library,10101,Leave Pay,,0
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,0
FY14-15,Expense,Public Library,10101,Employer OASDI,,0
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,0
FY14-15,Expense,Public Library,10101,Employer Group Health,,0
FY14-15,Expense,Public Library,10101,Employer Dental Group,,0
FY14-15,Expense,Public Library,10101,Employer Group Life,,0
FY14-15,Expense,Public Library,10101,Employer Pension,,0
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,0
FY14-15,Expense,Public Library,10101,Other Professional Srvc,,0
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Public Library,10101,Employee Air Travel,,0
FY14-15,Expense,Public Library,10101,Employee Local Travel/Park,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,0
FY14-15,Expense,Public Library,10101,Registration,,0
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Small Equipment Supply,,0
FY14-15,Expense,Public Library,10101,Rent Equipment,,0
FY14-15,Expense,Public Library,10101,Regular Pay,,0
FY14-15,Expense,Public Library,10101,Leave Pay,,0
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,0
FY14-15,Expense,Public Library,10101,Longevity,,0
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,0
FY14-15,Expense,Public Library,10101,Employer OASDI,,0
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,0
FY14-15,Expense,Public Library,10101,Employer Group Health,,0
FY14-15,Expense,Public Library,10101,Employer Dental Group,,0
FY14-15,Expense,Public Library,10101,Employer Group Life,,0
FY14-15,Expense,Public Library,10101,Employer Pension,,0
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,0
FY14-15,Expense,Public Library,10101,Other Professional Srvc,,0
FY14-15,Expense,Public Library,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Public Library,10101,Employee Air Travel,,0
FY14-15,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Public Library,10101,Printing/Binding,,0
FY14-15,Expense,Public Library,10101,Subscriptions,,0
FY14-15,Expense,Public Library,10101,Registration,,0
FY14-15,Expense,Public Library,10101,Offc & Admin Supply,,0
FY14-15,Expense,Public Library,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Public Library,10101,Work Equipment < $10K,,0
FY14-15,Expense,Public Library,10101,Regular Pay,,334204
FY14-15,Expense,Public Library,10101,Leave Pay,,33353
FY14-15,Expense,Public Library,10101,Holiday Pay,,0
FY14-15,Expense,Public Library,10101,Overtime Pay,,35
FY14-15,Expense,Public Library,10101,Longevity,,3933
FY14-15,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,2316
FY14-15,Expense,Public Library,10101,Employer OASDI,,20866
FY14-15,Expense,Public Library,10101,Employer SSN Medical,,4880
FY14-15,Expense,Public Library,10101,Employer Group Health,,98008
FY14-15,Expense,Public Library,10101,Employer Dental Group,,3403
FY14-15,Expense,Public Library,10101,Employer Group Life,,1474
FY14-15,Expense,Public Library,10101,Employer Pension,,56538
FY14-15,Expense,Public Library,10101,FSA Pre-Tax Savings,,84
FY14-15,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,2624
FY14-15,Expense,Public Library,10101,Electric,,55297
FY14-15,Expense,Public Library,10101,Water,,3518
FY14-15,Expense,Public Library,10101,Gas,,22901
FY14-15,Expense,Public Library,10101,Stormwater,,2440
FY14-15,Expense,Public Library,10101,Refuse Disposal,,648
FY14-15,Expense,Public Library,10101,Security Monitoring Service,,467
