budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY16-17,Expense,Health,10101,Leave Pay,,2111
FY16-17,Expense,Health,10101,Overtime Pay,,1825
FY16-17,Expense,Health,10101,Out of Class Pay,,1605
FY16-17,Expense,Health,10101,Longevity,,3647
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,3641
FY16-17,Expense,Health,10101,Employer OASDI,,18875
FY16-17,Expense,Health,10101,Employer SSN Medical,,4414
FY16-17,Expense,Health,10101,Employer Group Health,,82033
FY16-17,Expense,Health,10101,Employer Dental Group,,2651
FY16-17,Expense,Health,10101,Employer Group Life,,1328
FY16-17,Expense,Health,10101,Employer Pension,,52169
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,221
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,2312
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,95
FY16-17,Expense,Health,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,13141
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Health,10101,Offc & Admin Supply,,603
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,36
FY16-17,Expense,Health,10101,Personal Use Supply,,1049
FY16-17,Expense,Health,10101,Medical Supply,,2714
FY16-17,Expense,Health,10101,Small Equipment Supply,,1912
FY16-17,Expense,Health,10101,Regular Pay,,107468
FY16-17,Expense,Health,10101,Leave Pay,,843
FY16-17,Expense,Health,10101,Overtime Pay,,2203
FY16-17,Expense,Health,10101,Out of Class Pay,,0
FY16-17,Expense,Health,10101,Longevity,,1623
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,848
FY16-17,Expense,Health,10101,Employer OASDI,,6605
FY16-17,Expense,Health,10101,Employer SSN Medical,,1545
FY16-17,Expense,Health,10101,Employer Group Health,,16534
FY16-17,Expense,Health,10101,Employer Dental Group,,943
FY16-17,Expense,Health,10101,Employer Group Life,,493
FY16-17,Expense,Health,10101,Employer Pension,,17208
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,0
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,429
FY16-17,Expense,Health,10101,Temporary Service,,3017
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,15
FY16-17,Expense,Health,10101,Telephone & Telegraph,,0
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Registration,,300
FY16-17,Expense,Health,10101,Membership Dues,,580
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Health,10101,Host & Hostess,,94
FY16-17,Expense,Health,10101,Offc & Admin Supply,,287
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,89
FY16-17,Expense,Health,10101,Food & Ice,,0
FY16-17,Expense,Health,10101,Personal Use Supply,,1321
FY16-17,Expense,Health,10101,Educational Supply,,144
FY16-17,Expense,Health,10101,Medical Supply,,135
FY16-17,Expense,Health,10101,Ag & Animal Supply,,0
FY16-17,Expense,Health,10101,Repair & Maint Supply,,1713
FY16-17,Expense,Health,10101,Small Equipment Supply,,7557
FY16-17,Expense,Health,10101,Software License,,0
FY16-17,Expense,Health,10101,Pay Plan Improvement,,0
FY16-17,Expense,Health,10101,Fringe Benefits,,0
FY16-17,Expense,Health,10101,Employer Group Health,,0
FY16-17,Expense,Health,10101,Regular Pay,,246410
FY16-17,Expense,Health,10101,Leave Pay,,2366
FY16-17,Expense,Health,10101,Overtime Pay,,0
FY16-17,Expense,Health,10101,Longevity,,3146
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,2742
FY16-17,Expense,Health,10101,Employer OASDI,,14697
FY16-17,Expense,Health,10101,Employer SSN Medical,,3437
FY16-17,Expense,Health,10101,Employer Group Health,,37247
FY16-17,Expense,Health,10101,Employer Dental Group,,1226
FY16-17,Expense,Health,10101,Employer Group Life,,496
FY16-17,Expense,Health,10101,Employer Pension,,37634
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,83
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,1056
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,43163
FY16-17,Expense,Health,10101,DP-Outside Metro,,0
FY16-17,Expense,Health,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,82
FY16-17,Expense,Health,10101,Telephone & Telegraph,,0
FY16-17,Expense,Health,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Health,10101,Cell Phone Service,,0
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Subscriptions,,0
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,8210
FY16-17,Expense,Health,10101,Mechanical Repair Service,,0
FY16-17,Expense,Health,10101,Info Systems Charge,,894300
FY16-17,Expense,Health,10101,Telecmmnct'n Charge,,156272
FY16-17,Expense,Health,10101,Offc & Admin Supply,,859
FY16-17,Expense,Health,10101,Computer Software,,29576
FY16-17,Expense,Health,10101,Computer Hardware <$10K,,21230
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,0
FY16-17,Expense,Health,10101,Medical Supply,,0
FY16-17,Expense,Health,10101,Small Equipment Supply,,5121
FY16-17,Expense,Health,10101,Software License,,4847
FY16-17,Expense,Health,10101,Computer Hardware,,0
FY16-17,Expense,Health,10101,Regular Pay,,529574
FY16-17,Expense,Health,10101,Leave Pay,,0
FY16-17,Expense,Health,10101,Holiday Pay,,129
FY16-17,Expense,Health,10101,Overtime Pay,,9189
FY16-17,Expense,Health,10101,Out of Class Pay,,0
FY16-17,Expense,Health,10101,Injured on Duty Pay,,305
FY16-17,Expense,Health,10101,Longevity,,8690
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,6686
FY16-17,Expense,Health,10101,Employer OASDI,,30151
FY16-17,Expense,Health,10101,Employer SSN Medical,,7052
FY16-17,Expense,Health,10101,Employer Group Health,,171356
FY16-17,Expense,Health,10101,Employer Dental Group,,4823
FY16-17,Expense,Health,10101,Employer Group Life,,2383
FY16-17,Expense,Health,10101,Employer Pension,,84012
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,55
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,4655
FY16-17,Expense,Health,10101,Electric,,63984
FY16-17,Expense,Health,10101,Water,,10242
FY16-17,Expense,Health,10101,Gas,,7293
FY16-17,Expense,Health,10101,Cable Television,,792
FY16-17,Expense,Health,10101,Stormwater,,1680
FY16-17,Expense,Health,10101,Facilities Management,,0
FY16-17,Expense,Health,10101,Landscaping Srvc,,23011
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,906
FY16-17,Expense,Health,10101,Security Services,,6648
FY16-17,Expense,Health,10101,Refuse Disposal,,9611
FY16-17,Expense,Health,10101,Recycling Center,,0
FY16-17,Expense,Health,10101,Temporary Service,,0
FY16-17,Expense,Health,10101,Laundry Services,,850
FY16-17,Expense,Health,10101,Pest Control Srvc,,0
FY16-17,Expense,Health,10101,Janitorial Srvc,,0
FY16-17,Expense,Health,10101,Vehicle Washing,,0
FY16-17,Expense,Health,10101,Lock & Key Service,,908
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,988
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,20170
FY16-17,Expense,Health,10101,Printing/Binding,,803
FY16-17,Expense,Health,10101,Advertising & Promot'n,,3100
FY16-17,Expense,Health,10101,Subscriptions,,0
FY16-17,Expense,Health,10101,Registration,,108
FY16-17,Expense,Health,10101,Membership Dues,,0
FY16-17,Expense,Health,10101,Paving-Road/Street/Parking,,0
FY16-17,Expense,Health,10101,Building Maintenance Srvc,,0
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,84246
FY16-17,Expense,Health,10101,Office Equip Maintain Srvc,,0
FY16-17,Expense,Health,10101,Radio Shop Charge,,15000
FY16-17,Expense,Health,10101,Postal Service Charge,,0
FY16-17,Expense,Health,10101,Fleet Management,,120400
FY16-17,Expense,Health,10101,Payment Services,,0
FY16-17,Expense,Health,10101,Surplus Property,,7200
FY16-17,Expense,Health,10101,Facilities Maint & Security,,0
FY16-17,Expense,Health,10101,Host & Hostess,,3827
FY16-17,Expense,Health,10101,Offc & Admin Supply,,22448
FY16-17,Expense,Health,10101,Computer Software,,0
FY16-17,Expense,Health,10101,Computer Hardware <$10K,,6933
FY16-17,Expense,Health,10101,Furniture/Fixtures<$10K,,20
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,57954
FY16-17,Expense,Health,10101,Personal Use Supply,,13404
FY16-17,Expense,Health,10101,Uniforms/Work Related Items,,15073
FY16-17,Expense,Health,10101,Educational Supply,,5945
FY16-17,Expense,Health,10101,Medical Supply,,1336
FY16-17,Expense,Health,10101,Ag & Animal Supply,,74
FY16-17,Expense,Health,10101,Repair & Maint Supply,,2574
FY16-17,Expense,Health,10101,Signs,,173
FY16-17,Expense,Health,10101,Small Equipment Supply,,1790
FY16-17,Expense,Health,10101,Procure Card Clearing,,0
FY16-17,Expense,Health,10101,Rent Building & Land,,0
FY16-17,Expense,Health,10101,Rent Equipment,,46106
FY16-17,Expense,Health,10101,Elevator Permit,,290
FY16-17,Expense,Health,10101,Alarm Permits,,150
FY16-17,Expense,Health,10101,Transfer FA Proprietary Funds,,48464
FY16-17,Expense,Health,10101,Transfer Energy Plan,,132400
FY16-17,Expense,Health,10101,Regular Pay,,274544
FY16-17,Expense,Health,10101,Leave Pay,,13226
FY16-17,Expense,Health,10101,Longevity,,2139
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,2869
FY16-17,Expense,Health,10101,Employer OASDI,,16650
FY16-17,Expense,Health,10101,Employer SSN Medical,,3894
FY16-17,Expense,Health,10101,Employer Group Health,,52709
FY16-17,Expense,Health,10101,Employer Dental Group,,1669
FY16-17,Expense,Health,10101,Employer Group Life,,852
FY16-17,Expense,Health,10101,Employer Pension,,41442
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,115
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,1519
FY16-17,Expense,Health,10101,Medical Services,,0
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,10023
FY16-17,Expense,Health,10101,Pre-Employement Checks,,9266
FY16-17,Expense,Health,10101,Employee Out-of-town Travel,,1733
FY16-17,Expense,Health,10101,Employee Air Travel,,395
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,155
FY16-17,Expense,Health,10101,Advertising & Promot'n,,8674
FY16-17,Expense,Health,10101,Subscriptions,,0
FY16-17,Expense,Health,10101,Registration,,17308
FY16-17,Expense,Health,10101,Host & Hostess,,1311
FY16-17,Expense,Health,10101,Offc & Admin Supply,,2206
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,111
FY16-17,Expense,Health,10101,Educational Supply,,0
FY16-17,Expense,Health,10101,Medical Supply,,21
FY16-17,Expense,Health,10101,Small Equipment Supply,,40
FY16-17,Expense,Health,10101,Drug Test Fee,,0
FY16-17,Expense,Health,10101,Regular Pay,,768615
FY16-17,Expense,Health,10101,Leave Pay,,5916
FY16-17,Expense,Health,10101,Overtime Pay,,191
FY16-17,Expense,Health,10101,Out of Class Pay,,5227
FY16-17,Expense,Health,10101,Longevity,,6518
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,8650
FY16-17,Expense,Health,10101,Employer OASDI,,46226
FY16-17,Expense,Health,10101,Employer SSN Medical,,10811
FY16-17,Expense,Health,10101,Employer Group Health,,108892
FY16-17,Expense,Health,10101,Employer Dental Group,,3264
FY16-17,Expense,Health,10101,Employer Group Life,,1791
FY16-17,Expense,Health,10101,Employer Pension,,108742
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,0
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,3129
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,14548
FY16-17,Expense,Health,10101,Transport Non-employee,,0
FY16-17,Expense,Health,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,252
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Printing/Binding,,1028
FY16-17,Expense,Health,10101,Subscriptions,,0
FY16-17,Expense,Health,10101,Registration,,3630
FY16-17,Expense,Health,10101,Membership Dues,,0
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Health,10101,Host & Hostess,,0
FY16-17,Expense,Health,10101,Offc & Admin Supply,,4568
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,379
FY16-17,Expense,Health,10101,Personal Use Supply,,0
FY16-17,Expense,Health,10101,Books/Magazines/Periodicals,,0
FY16-17,Expense,Health,10101,Educational Supply,,300
FY16-17,Expense,Health,10101,Medical Supply,,5
FY16-17,Expense,Health,10101,Repair & Maint Supply,,0
FY16-17,Expense,Health,10101,Small Equipment Supply,,0
FY16-17,Expense,Health,10101,Cashier Shortages,,-6
FY16-17,Expense,Health,10101,Bad Debt Expense,,0
FY16-17,Expense,Health,10101,Interest Expense MIP,,6413
FY16-17,Expense,Health,10101,Insurance-Liability/PropDmg,,0
FY16-17,Expense,Health,10101,Regular Pay,,389288
FY16-17,Expense,Health,10101,Leave Pay,,458
FY16-17,Expense,Health,10101,Overtime Pay,,311
FY16-17,Expense,Health,10101,Longevity,,2998
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,5100
FY16-17,Expense,Health,10101,Employer OASDI,,22549
FY16-17,Expense,Health,10101,Employer SSN Medical,,5274
FY16-17,Expense,Health,10101,Employer Group Health,,77352
FY16-17,Expense,Health,10101,Employer Dental Group,,2814
FY16-17,Expense,Health,10101,Employer Group Life,,1576
FY16-17,Expense,Health,10101,Employer Pension,,53700
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,96
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,2150
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,116330
FY16-17,Expense,Health,10101,Refuse Disposal,,6268
FY16-17,Expense,Health,10101,Temporary Service,,7620
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Printing/Binding,,0
FY16-17,Expense,Health,10101,Other Rpr & Maint Srvc,,450
FY16-17,Expense,Health,10101,Offc & Admin Supply,,29745
FY16-17,Expense,Health,10101,Computer Software,,1213
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,35
FY16-17,Expense,Health,10101,Personal Use Supply,,943
FY16-17,Expense,Health,10101,Medical Supply,,82
FY16-17,Expense,Health,10101,Small Equipment Supply,,0
FY16-17,Expense,Health,10101,Rent Equipment,,0
FY16-17,Expense,Health,10101,Regular Pay,,580396
FY16-17,Expense,Health,10101,Leave Pay,,0
FY16-17,Expense,Health,10101,Overtime Pay,,1238
FY16-17,Expense,Health,10101,Longevity,,2943
FY16-17,Expense,Health,10101,YE Biweekly Sal/Fringe Accr,,6073
FY16-17,Expense,Health,10101,Employer OASDI,,29910
FY16-17,Expense,Health,10101,Employer SSN Medical,,8104
FY16-17,Expense,Health,10101,Employer Group Health,,61993
FY16-17,Expense,Health,10101,Employer Dental Group,,1711
FY16-17,Expense,Health,10101,Employer Group Life,,1036
FY16-17,Expense,Health,10101,Employer Pension,,90826
FY16-17,Expense,Health,10101,FSA Pre-Tax Savings,,191
FY16-17,Expense,Health,10101,Cafe Plan Pre-Tax Savings,,1775
FY16-17,Expense,Health,10101,Legal Services,,0
FY16-17,Expense,Health,10101,Mngt Cnsltnt Srvc,,3630
FY16-17,Expense,Health,10101,Employee Out-of-town Travel,,2682
FY16-17,Expense,Health,10101,Employee Air Travel,,815
FY16-17,Expense,Health,10101,Employee Local Travel/Park,,455
FY16-17,Expense,Health,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Health,10101,Printing/Binding,,0
FY16-17,Expense,Health,10101,Advertising & Promot'n,,0
FY16-17,Expense,Health,10101,Subscriptions,,407
FY16-17,Expense,Health,10101,Registration,,3410
FY16-17,Expense,Health,10101,Membership Dues,,3300
FY16-17,Expense,Health,10101,Host & Hostess,,794
FY16-17,Expense,Health,10101,Offc & Admin Supply,,1969
FY16-17,Expense,Health,10101,Computer Software,,-7000
FY16-17,Expense,Health,10101,Furniture/Fixtures<$10K,,0
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,78
FY16-17,Expense,Health,10101,Personal Use Supply,,0
FY16-17,Expense,Health,10101,Books/Magazines/Periodicals,,0
FY16-17,Expense,Health,10101,Medical Supply,,3
FY16-17,Expense,Public Library,10101,FSA Pre-Tax Savings,,10
FY16-17,Expense,Health,10101,Small Equipment Supply,,0
FY16-17,Expense,Health,10101,Insurance-Liability/PropDmg,,5144
FY16-17,Expense,Health,10101,Rent Equipment,,0
FY16-17,Expense,Health,10101,Software License,,21000
FY16-17,Expense,Health,10101,Professional Privilege Tax,,0
FY16-17,Expense,Health,10101,Awrd Rwrd Royalty,,0
FY16-17,Expense,Health,10101,Offc & Admin Supply,,0
FY16-17,Expense,Health,10101,HHold & Jnitr Supply,,0
FY16-17,Expense,Health,10101,Medical Supply,,0
FY16-17,Expense,Public Library,10101,Regular Pay,,745765
FY16-17,Expense,Public Library,10101,Leave Pay,,74900
FY16-17,Expense,Public Library,10101,Holiday Pay,,32227
FY16-17,Expense,Public Library,10101,Overtime Pay,,3588
FY16-17,Expense,Public Library,10101,Longevity,,6481
FY16-17,Expense,Public Library,10101,YE Biweekly Sal/Fringe Accr,,9855
FY16-17,Expense,Public Library,10101,Employer OASDI,,49482
FY16-17,Expense,Public Library,10101,Employer SSN Medical,,11847
FY16-17,Expense,Public Library,10101,Employer Group Health,,130937
FY16-17,Expense,Public Library,10101,Employer Dental Group,,4412
FY16-17,Expense,Public Library,10101,Employer Group Life,,2201
FY16-17,Expense,Public Library,10101,Employer Pension,,129802
FY16-17,Expense,Public Library,10101,FSA Pre-Tax Savings,,486
FY16-17,Expense,Public Library,10101,Cafe Plan Pre-Tax Savings,,3529
FY16-17,Expense,Public Library,10101,Other Professional Srvc,,17000
FY16-17,Expense,Public Library,10101,Engineering Srvc,,45219
FY16-17,Expense,Public Library,10101,Project Management,,391648
FY16-17,Expense,Public Library,10101,Security Services,,0
FY16-17,Expense,Public Library,10101,Educational Service,,-1206
FY16-17,Expense,Public Library,10101,Pre-Employment Checks,,9481
FY16-17,Expense,Public Library,10101,Temporary Service,,270516
FY16-17,Expense,Public Library,10101,Collctn Agency Fee,,0
FY16-17,Expense,Public Library,10101,Devlop/Framing/Artwork,,0
FY16-17,Expense,Public Library,10101,Security Monitoring Service,,36
FY16-17,Expense,Public Library,10101,Interpretation Services,,710
FY16-17,Expense,Public Library,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Public Library,10101,Employee Local Travel/Park,,24208
FY16-17,Expense,Public Library,10101,Telephone & Telegraph,,374
FY16-17,Expense,Public Library,10101,Allowance-Cell/Mobile Devices,,1738
FY16-17,Expense,Public Library,10101,Cell Phone Service,,0
FY16-17,Expense,Public Library,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Public Library,10101,Computer Communication Servs,,1116
FY16-17,Expense,Public Library,10101,Printing/Binding,,4867
FY16-17,Expense,Public Library,10101,Sign Printing,,0
FY16-17,Expense,Public Library,10101,Advertising & Promot'n,,524
FY16-17,Expense,Public Library,10101,Subscriptions,,7294
FY16-17,Expense,Public Library,10101,Registration,,4657
FY16-17,Expense,Public Library,10101,Membership Dues,,15575
FY16-17,Expense,Public Library,10101,Building Maintenance Srvc,,0
FY16-17,Expense,Public Library,10101,Other Rpr & Maint Srvc,,5036
FY16-17,Expense,Public Library,10101,Host & Hostess,,250
FY16-17,Expense,Public Library,10101,Offc & Admin Supply,,40171
FY16-17,Expense,Public Library,10101,Computer Hardware <$10K,,3014
FY16-17,Expense,Public Library,10101,Furniture/Fixtures<$10K,,2899
FY16-17,Expense,Public Library,10101,Uniforms/Work Related Items,,0
FY16-17,Expense,Public Library,10101,Books/Magazines/Periodicals,,95
FY16-17,Expense,Public Library,10101,Educational Supply,,8753
FY16-17,Expense,Public Library,10101,Repair & Maint Supply,,65
FY16-17,Expense,Public Library,10101,Signs,,2150
FY16-17,Expense,Public Library,10101,Work Equipment < $10K,,4111
FY16-17,Expense,Public Library,10101,Safety Equipment < $10K,,0
FY16-17,Expense,Public Library,10101,Rent Equipment,,6676
FY16-17,Expense,Public Library,10101,Software License,,66
FY16-17,Expense,Public Library,10101,Drug Test Fee,,0
FY16-17,Expense,Public Library,10101,Notary,,150
FY16-17,Expense,Public Library,10101,Regular Pay,,158150
FY16-17,Expense,Public Library,10101,Leave Pay,,10864
FY16-17,Expense,Public Library,10101,Holiday Pay,,6397
FY16-17,Expense,Public Library,10101,Overtime Pay,,0
FY16-17,Expense,Public Library,10101,Out of Class Pay,,0
